match,market_name,player_name,player_team,under_line,opposition_team,over_price,over_agency,under_price,under_agency,over_line,margin
Brisbane Lions v Adelaide Crows,Player Disposals,Will Ashcroft,Brisbane Lions,29.5,Adelaide Crows,1.15,Pointsbet,1.79,Sportsbet,22.5,-42.822443526839926
Brisbane Lions v Adelaide Crows,Player Disposals,Will Ashcroft,Brisbane Lions,29.5,Adelaide Crows,1.15,TAB,1.79,Sportsbet,24.5,-42.822443526839926
Brisbane Lions v Adelaide Crows,Player Disposals,Sam Berry,Adelaide Crows,19.5,Brisbane Lions,1.13,BetRight,1.84,Sportsbet,14.5,-42.84340130819546
Brisbane Lions v Adelaide Crows,Player Disposals,Rory Laird,Adelaide Crows,21.5,Brisbane Lions,1.17,Sportsbet,1.74,Sportsbet,16.5,-42.94134983790157
Brisbane Lions v Adelaide Crows,Player Disposals,Cam Rayner,Brisbane Lions,14.5,Adelaide Crows,1.07,Pointsbet,2.02,Sportsbet,10.5,-42.96289442028316
Brisbane Lions v Adelaide Crows,Player Disposals,Josh Worrell,Adelaide Crows,18.5,Brisbane Lions,1.1,Sportsbet,1.92,Neds,13.5,-42.99242424242424
Brisbane Lions v Adelaide Crows,Player Disposals,Wayne Milera,Adelaide Crows,22.5,Brisbane Lions,1.14,Sportsbet,1.8075,Betfair,17.5,-43.044332823760634
Brisbane Lions v Adelaide Crows,Player Disposals,Josh Dunkley,Brisbane Lions,22.5,Adelaide Crows,1.13,Pointsbet,1.83,Neds,17.5,-43.140383964408336
Brisbane Lions v Adelaide Crows,Player Disposals,Jaspa Fletcher,Brisbane Lions,17.5,Adelaide Crows,1.1,Sportsbet,1.91,Sportsbet,12.5,-43.265111851499285
Brisbane Lions v Adelaide Crows,Player Disposals,Zac Bailey,Brisbane Lions,22.5,Adelaide Crows,1.1,Pointsbet,1.91,Neds,16.5,-43.265111851499285
Brisbane Lions v Adelaide Crows,Player Disposals,Izak Rankine,Adelaide Crows,28.5,Brisbane Lions,1.14,Pointsbet,1.8,Sportsbet,22.5,-43.2748538011696
Brisbane Lions v Adelaide Crows,Player Disposals,Daniel Curtin,Adelaide Crows,16.5,Brisbane Lions,1.16,Sportsbet,1.7505,Betfair,12.5,-43.33343182735967
Brisbane Lions v Adelaide Crows,Player Disposals,Jake Soligo,Adelaide Crows,16.5,Brisbane Lions,1.13,Sportsbet,1.82,Sportsbet,11.5,-43.44063016629387
Brisbane Lions v Adelaide Crows,Player Disposals,Will Ashcroft,Brisbane Lions,29.5,Adelaide Crows,1.13,Sportsbet,1.817,Betfair,23.5,-43.531348473853136
Brisbane Lions v Adelaide Crows,Player Disposals,Lachie Neale,Brisbane Lions,28.5,Adelaide Crows,1.1,Pointsbet,1.9,Sportsbet,21.5,-43.540669856459324
Brisbane Lions v Adelaide Crows,Player Disposals,Lachie Neale,Brisbane Lions,28.5,Adelaide Crows,1.1,Sportsbet,1.9,Sportsbet,22.5,-43.540669856459324
Brisbane Lions v Adelaide Crows,Player Disposals,Lachie Neale,Brisbane Lions,28.5,Adelaide Crows,1.1,Pointsbet,1.9,Neds,21.5,-43.540669856459324
Brisbane Lions v Adelaide Crows,Player Disposals,Lachie Neale,Brisbane Lions,28.5,Adelaide Crows,1.1,Sportsbet,1.9,Neds,22.5,-43.540669856459324
Brisbane Lions v Adelaide Crows,Player Disposals,Hugh McCluggage,Brisbane Lions,18.5,Adelaide Crows,1.09,Neds,1.93,Sportsbet,13.5,-43.556590768645705
Brisbane Lions v Adelaide Crows,Player Disposals,Dayne Zorko,Brisbane Lions,23.5,Adelaide Crows,1.11,Pointsbet,1.87,Pointsbet,17.5,-43.56602591896708
Brisbane Lions v Adelaide Crows,Player Disposals,Dayne Zorko,Brisbane Lions,23.5,Adelaide Crows,1.11,Sportsbet,1.87,Pointsbet,18.5,-43.56602591896708
Brisbane Lions v Adelaide Crows,Player Disposals,Hugo Hall-Kahan,Adelaide Crows,17.5,Brisbane Lions,1.11,Sportsbet,1.87,Sportsbet,12.5,-43.56602591896708
Brisbane Lions v Adelaide Crows,Player Disposals,Hugo Hall-Kahan,Adelaide Crows,17.5,Brisbane Lions,1.11,Sportsbet,1.87,Neds,12.5,-43.56602591896708
Brisbane Lions v Adelaide Crows,Player Disposals,Izak Rankine,Adelaide Crows,28.5,Brisbane Lions,1.11,Sportsbet,1.87,Pointsbet,22.5,-43.56602591896708
Brisbane Lions v Adelaide Crows,Player Disposals,Zac Bailey,Brisbane Lions,22.5,Adelaide Crows,1.11,Sportsbet,1.87,Pointsbet,16.5,-43.56602591896708
Brisbane Lions v Adelaide Crows,Player Disposals,Lachie Neale,Brisbane Lions,28.5,Adelaide Crows,1.07,Neds,1.988,Betfair,21.5,-43.7597547904248
Brisbane Lions v Adelaide Crows,Player Disposals,Cam Rayner,Brisbane Lions,14.5,Adelaide Crows,1.06,Sportsbet,2.02,Sportsbet,9.5,-43.84457313655892
Brisbane Lions v Adelaide Crows,Player Disposals,Josh Dunkley,Brisbane Lions,22.5,Adelaide Crows,1.08,Pointsbet,1.95,Pointsbet,16.5,-43.87464387464388
Brisbane Lions v Adelaide Crows,Player Disposals,Darcy Wilmot,Brisbane Lions,18.5,Adelaide Crows,1.07,Neds,1.98,Sportsbet,13.5,-43.962994430284155
Brisbane Lions v Adelaide Crows,Player Disposals,Darcy Wilmot,Brisbane Lions,18.5,Adelaide Crows,1.07,Pointsbet,1.98,Sportsbet,13.5,-43.962994430284155
Brisbane Lions v Adelaide Crows,Player Goals,Oscar Allen,Brisbane Lions,1.5,Adelaide Crows,1.15,BetRight,1.7505,Betfair,0.5,-44.083057014765984
Brisbane Lions v Adelaide Crows,Player Disposals,Levi Ashcroft,Brisbane Lions,18.5,Adelaide Crows,1.09,Pointsbet,1.91,Neds,13.5,-44.09914020846342
Brisbane Lions v Adelaide Crows,Player Disposals,Rory Laird,Adelaide Crows,21.5,Brisbane Lions,1.11,Sportsbet,1.85,Neds,15.5,-44.144144144144136
Brisbane Lions v Adelaide Crows,Player Disposals,Rory Laird,Adelaide Crows,20.5,Brisbane Lions,1.06,BetRight,2.0069999999999997,Betfair,14.5,-44.16523300523638
Brisbane Lions v Adelaide Crows,Player Disposals,Rory Laird,Adelaide Crows,20.5,Brisbane Lions,1.06,Sportsbet,2.0069999999999997,Betfair,14.5,-44.16523300523638
Brisbane Lions v Adelaide Crows,Player Disposals,Jarrod Berry,Brisbane Lions,18.5,Adelaide Crows,1.06,Pointsbet,2,Sportsbet,12.5,-44.339622641509415
Brisbane Lions v Adelaide Crows,Player Disposals,Will Ashcroft,Brisbane Lions,29.5,Adelaide Crows,1.13,Sportsbet,1.79,Sportsbet,23.5,-44.36149700894845
Brisbane Lions v Adelaide Crows,Player Disposals,Daniel Curtin,Adelaide Crows,16.5,Brisbane Lions,1.1,Sportsbet,1.87,Neds,11.5,-44.38502673796791
Brisbane Lions v Adelaide Crows,Player Disposals,Hugo Hall-Kahan,Adelaide Crows,17.5,Brisbane Lions,1.1,Pointsbet,1.87,Sportsbet,12.5,-44.38502673796791
Brisbane Lions v Adelaide Crows,Player Disposals,Hugo Hall-Kahan,Adelaide Crows,17.5,Brisbane Lions,1.1,Pointsbet,1.87,Neds,12.5,-44.38502673796791
Brisbane Lions v Adelaide Crows,Player Disposals,Lachie Neale,Brisbane Lions,28.5,Adelaide Crows,1.1,Pointsbet,1.87,Pointsbet,21.5,-44.38502673796791
Brisbane Lions v Adelaide Crows,Player Disposals,Lachie Neale,Brisbane Lions,28.5,Adelaide Crows,1.1,Sportsbet,1.87,Pointsbet,22.5,-44.38502673796791
Brisbane Lions v Adelaide Crows,Player Disposals,Wayne Milera,Adelaide Crows,22.5,Brisbane Lions,1.1,Sportsbet,1.87,Pointsbet,16.5,-44.38502673796791
Brisbane Lions v Adelaide Crows,Player Disposals,Will Ashcroft,Brisbane Lions,28.5,Adelaide Crows,1.1,Pointsbet,1.87,Pointsbet,21.5,-44.38502673796791
Brisbane Lions v Adelaide Crows,Player Disposals,Zac Bailey,Brisbane Lions,22.5,Adelaide Crows,1.1,Pointsbet,1.87,Pointsbet,16.5,-44.38502673796791
Brisbane Lions v Adelaide Crows,Player Disposals,Sam Berry,Adelaide Crows,19.5,Brisbane Lions,1.13,BetRight,1.7885,Betfair,14.5,-44.40835129057077
Brisbane Lions v Adelaide Crows,Player Disposals,Sam Berry,Adelaide Crows,19.5,Brisbane Lions,1.11,Neds,1.84,Sportsbet,14.5,-44.4379161770466
Brisbane Lions v Adelaide Crows,Player Disposals,Sam Berry,Adelaide Crows,19.5,Brisbane Lions,1.11,Pointsbet,1.84,Sportsbet,14.5,-44.4379161770466
Brisbane Lions v Adelaide Crows,Player Disposals,Sam Berry,Adelaide Crows,19.5,Brisbane Lions,1.11,Sportsbet,1.84,Sportsbet,14.5,-44.4379161770466
Brisbane Lions v Adelaide Crows,Player Disposals,Jaspa Fletcher,Brisbane Lions,18.5,Adelaide Crows,1.14,Neds,1.76,Betfair,13.5,-44.537480063795876
Brisbane Lions v Adelaide Crows,Player Disposals,Jaspa Fletcher,Brisbane Lions,18.5,Adelaide Crows,1.14,Sportsbet,1.76,Betfair,13.5,-44.537480063795876
Brisbane Lions v Adelaide Crows,Player Disposals,Lachie Neale,Brisbane Lions,28.5,Adelaide Crows,1.06,Pointsbet,1.988,Betfair,20.5,-44.64143350670056
Brisbane Lions v Adelaide Crows,Player Disposals,Levi Ashcroft,Brisbane Lions,18.5,Adelaide Crows,1.09,Pointsbet,1.89,Sportsbet,13.5,-44.65317217610796
Brisbane Lions v Adelaide Crows,Player Disposals,Daniel Curtin,Adelaide Crows,16.5,Brisbane Lions,1.1,Sportsbet,1.86,Sportsbet,11.5,-44.67253176930597
Brisbane Lions v Adelaide Crows,Player Disposals,Josh Worrell,Adelaide Crows,18.5,Brisbane Lions,1.08,Neds,1.92,Neds,13.5,-44.67592592592591
Brisbane Lions v Adelaide Crows,Player Disposals,Izak Rankine,Adelaide Crows,28.5,Brisbane Lions,1.11,Sportsbet,1.83,Neds,22.5,-44.73489883325947
Brisbane Lions v Adelaide Crows,Player Goals,Oscar Allen,Brisbane Lions,1.5,Adelaide Crows,1.14,Pointsbet,1.7505,Betfair,0.5,-44.84583352124958
Brisbane Lions v Adelaide Crows,Player Disposals,Darcy Wilmot,Brisbane Lions,19.5,Adelaide Crows,1.17,Neds,1.684,Betfair,14.5,-44.85250827293583
Brisbane Lions v Adelaide Crows,Player Disposals,Josh Worrell,Adelaide Crows,19.5,Brisbane Lions,1.14,BetRight,1.75,Sportsbet,14.5,-44.86215538847118
Brisbane Lions v Adelaide Crows,Player Disposals,Josh Worrell,Adelaide Crows,19.5,Brisbane Lions,1.14,Sportsbet,1.75,Sportsbet,14.5,-44.86215538847118
Brisbane Lions v Adelaide Crows,Player Disposals,Jarrod Berry,Brisbane Lions,18.5,Adelaide Crows,1.08,Neds,1.91,Neds,13.5,-44.94861353500097
Brisbane Lions v Adelaide Crows,Player Disposals,Jarrod Berry,Brisbane Lions,18.5,Adelaide Crows,1.08,Sportsbet,1.91,Neds,13.5,-44.94861353500097
Brisbane Lions v Adelaide Crows,Player Disposals,Levi Ashcroft,Brisbane Lions,18.5,Adelaide Crows,1.08,Neds,1.91,Neds,13.5,-44.94861353500097
Brisbane Lions v Adelaide Crows,Player Disposals,Rory Laird,Adelaide Crows,21.5,Brisbane Lions,1.1,Pointsbet,1.85,Neds,15.5,-44.963144963144956
Brisbane Lions v Adelaide Crows,Player Disposals,Wayne Milera,Adelaide Crows,22.5,Brisbane Lions,1.1,Sportsbet,1.85,Sportsbet,16.5,-44.963144963144956
Brisbane Lions v Adelaide Crows,Player Disposals,Wayne Milera,Adelaide Crows,22.5,Brisbane Lions,1.1,Sportsbet,1.85,Neds,16.5,-44.963144963144956
Brisbane Lions v Adelaide Crows,Player Disposals,Will Ashcroft,Brisbane Lions,28.5,Adelaide Crows,1.1,Pointsbet,1.85,Neds,21.5,-44.963144963144956
Brisbane Lions v Adelaide Crows,Player Disposals,Cam Rayner,Brisbane Lions,14.5,Adelaide Crows,1.07,Pointsbet,1.94,Neds,10.5,-45.00433567781097
Brisbane Lions v Adelaide Crows,Player Disposals,Darcy Wilmot,Brisbane Lions,18.5,Adelaide Crows,1.07,Neds,1.94,Neds,13.5,-45.00433567781097
Brisbane Lions v Adelaide Crows,Player Disposals,Darcy Wilmot,Brisbane Lions,18.5,Adelaide Crows,1.07,Pointsbet,1.94,Neds,13.5,-45.00433567781097
Brisbane Lions v Adelaide Crows,Player Disposals,Rory Laird,Adelaide Crows,20.5,Brisbane Lions,1.05,Pointsbet,2.0069999999999997,Betfair,14.5,-45.0637056018222
Brisbane Lions v Adelaide Crows,Player Disposals,Izak Rankine,Adelaide Crows,28.5,Brisbane Lions,1.09,Pointsbet,1.87,Pointsbet,21.5,-45.219055094932024
Brisbane Lions v Adelaide Crows,Player Disposals,Wayne Milera,Adelaide Crows,22.5,Brisbane Lions,1.09,Pointsbet,1.87,Pointsbet,16.5,-45.219055094932024
Brisbane Lions v Adelaide Crows,Player Disposals,Alex Neal-Bullen,Adelaide Crows,15.5,Brisbane Lions,1.08,Sportsbet,1.9,Neds,10.5,-45.22417153996101
Brisbane Lions v Adelaide Crows,Player Disposals,Josh Dunkley,Brisbane Lions,22.5,Adelaide Crows,1.05,Neds,2,Sportsbet,15.5,-45.238095238095234
Brisbane Lions v Adelaide Crows,Player Disposals,Josh Dunkley,Brisbane Lions,22.5,Adelaide Crows,1.05,Sportsbet,2,Sportsbet,16.5,-45.238095238095234
Brisbane Lions v Adelaide Crows,Player Disposals,Hugh McCluggage,Brisbane Lions,18.5,Adelaide Crows,1.07,Sportsbet,1.93,Sportsbet,12.5,-45.27141542782434
Brisbane Lions v Adelaide Crows,Player Disposals,Harris Andrews,Brisbane Lions,13.5,Adelaide Crows,1.06,Pointsbet,1.96,Sportsbet,9.5,-45.36003080477473
Brisbane Lions v Adelaide Crows,Player Disposals,Harris Andrews,Brisbane Lions,13.5,Adelaide Crows,1.06,TAB,1.96,Sportsbet,9.5,-45.36003080477473
Brisbane Lions v Adelaide Crows,Player Disposals,Levi Ashcroft,Brisbane Lions,18.5,Adelaide Crows,1.08,Neds,1.89,Sportsbet,13.5,-45.50264550264549
Brisbane Lions v Adelaide Crows,Player Disposals,Lachie Neale,Brisbane Lions,28.5,Adelaide Crows,1.05,Sportsbet,1.988,Betfair,21.5,-45.53990610328638
Brisbane Lions v Adelaide Crows,Player Disposals,Josh Worrell,Adelaide Crows,18.5,Brisbane Lions,1.07,Pointsbet,1.92,Neds,13.5,-45.54127725856698
Brisbane Lions v Adelaide Crows,Player Disposals,Josh Worrell,Adelaide Crows,18.5,Brisbane Lions,1.07,TAB,1.92,Neds,14.5,-45.54127725856698
Brisbane Lions v Adelaide Crows,Player Disposals,Ryan Lester,Brisbane Lions,14.5,Adelaide Crows,1.07,Sportsbet,1.92,Neds,9.5,-45.54127725856698
Brisbane Lions v Adelaide Crows,Player Disposals,Josh Dunkley,Brisbane Lions,22.5,Adelaide Crows,1.1,Sportsbet,1.83,Neds,17.5,-45.553899652260284
Brisbane Lions v Adelaide Crows,Player Disposals,Jaspa Fletcher,Brisbane Lions,17.5,Adelaide Crows,1.06,Pointsbet,1.95,Neds,12.5,-45.621673923560714
Brisbane Lions v Adelaide Crows,Player Disposals,Daniel Curtin,Adelaide Crows,16.5,Brisbane Lions,1.13,Pointsbet,1.7505,Betfair,12.5,-45.62211049687448
Brisbane Lions v Adelaide Crows,Player Disposals,Josh Worrell,Adelaide Crows,19.5,Brisbane Lions,1.13,Pointsbet,1.75,Sportsbet,14.5,-45.63843236409608
Brisbane Lions v Adelaide Crows,Player Disposals,Izak Rankine,Adelaide Crows,28.5,Brisbane Lions,1.11,Sportsbet,1.8,Sportsbet,22.5,-45.64564564564564
Brisbane Lions v Adelaide Crows,Player Disposals,Zac Bailey,Brisbane Lions,22.5,Adelaide Crows,1.11,Sportsbet,1.8,Sportsbet,16.5,-45.64564564564564
Brisbane Lions v Adelaide Crows,Player Disposals,Alex Neal-Bullen,Adelaide Crows,15.5,Brisbane Lions,1.08,Sportsbet,1.88,Sportsbet,10.5,-45.784081954294706
Brisbane Lions v Adelaide Crows,Player Disposals,Jordan Dawson,Adelaide Crows,26.5,Brisbane Lions,1.08,Neds,1.88,Sportsbet,19.5,-45.784081954294706
Brisbane Lions v Adelaide Crows,Player Disposals,Jordan Dawson,Adelaide Crows,26.5,Brisbane Lions,1.08,Pointsbet,1.88,Sportsbet,19.5,-45.784081954294706
Brisbane Lions v Adelaide Crows,Player Disposals,Jordan Dawson,Adelaide Crows,26.5,Brisbane Lions,1.08,Sportsbet,1.88,Sportsbet,20.5,-45.784081954294706
Brisbane Lions v Adelaide Crows,Player Disposals,Wayne Milera,Adelaide Crows,22.5,Brisbane Lions,1.09,Pointsbet,1.85,Sportsbet,16.5,-45.79717332010909
Brisbane Lions v Adelaide Crows,Player Disposals,Wayne Milera,Adelaide Crows,22.5,Brisbane Lions,1.09,Pointsbet,1.85,Neds,16.5,-45.79717332010909
Brisbane Lions v Adelaide Crows,Player Disposals,Levi Ashcroft,Brisbane Lions,18.5,Adelaide Crows,1.07,Sportsbet,1.91,Neds,13.5,-45.81396486764202
Brisbane Lions v Adelaide Crows,Player Disposals,Cam Rayner,Brisbane Lions,14.5,Adelaide Crows,1.06,Sportsbet,1.94,Neds,9.5,-45.88601439408675
Brisbane Lions v Adelaide Crows,Player Disposals,Will Ashcroft,Brisbane Lions,29.5,Adelaide Crows,1.1,Pointsbet,1.817,Betfair,21.5,-45.94486416170511
Brisbane Lions v Adelaide Crows,Player Disposals,Sam Berry,Adelaide Crows,19.5,Brisbane Lions,1.11,Neds,1.7885,Betfair,14.5,-46.00286615942193
Brisbane Lions v Adelaide Crows,Player Disposals,Sam Berry,Adelaide Crows,19.5,Brisbane Lions,1.11,Pointsbet,1.7885,Betfair,14.5,-46.00286615942193
Brisbane Lions v Adelaide Crows,Player Disposals,Sam Berry,Adelaide Crows,19.5,Brisbane Lions,1.11,Sportsbet,1.7885,Betfair,14.5,-46.00286615942193
Brisbane Lions v Adelaide Crows,Player Disposals,Brayden Cook,Adelaide Crows,15.5,Brisbane Lions,1.08,Sportsbet,1.87,Neds,10.5,-46.06852842146958
Brisbane Lions v Adelaide Crows,Player Disposals,Izak Rankine,Adelaide Crows,28.5,Brisbane Lions,1.08,Neds,1.87,Pointsbet,21.5,-46.06852842146958
Brisbane Lions v Adelaide Crows,Player Disposals,Jordan Dawson,Adelaide Crows,26.5,Brisbane Lions,1.08,Neds,1.87,Pointsbet,19.5,-46.06852842146958
Brisbane Lions v Adelaide Crows,Player Disposals,Jordan Dawson,Adelaide Crows,26.5,Brisbane Lions,1.08,Pointsbet,1.87,Pointsbet,19.5,-46.06852842146958
Brisbane Lions v Adelaide Crows,Player Disposals,Jordan Dawson,Adelaide Crows,26.5,Brisbane Lions,1.08,Sportsbet,1.87,Pointsbet,20.5,-46.06852842146958
Brisbane Lions v Adelaide Crows,Player Disposals,Jordan Dawson,Adelaide Crows,26.5,Brisbane Lions,1.08,Neds,1.87,Neds,19.5,-46.06852842146958
Brisbane Lions v Adelaide Crows,Player Disposals,Jordan Dawson,Adelaide Crows,26.5,Brisbane Lions,1.08,Pointsbet,1.87,Neds,19.5,-46.06852842146958
Brisbane Lions v Adelaide Crows,Player Disposals,Jordan Dawson,Adelaide Crows,26.5,Brisbane Lions,1.08,Sportsbet,1.87,Neds,20.5,-46.06852842146958
Brisbane Lions v Adelaide Crows,Player Disposals,Will Ashcroft,Brisbane Lions,28.5,Adelaide Crows,1.08,Neds,1.87,Pointsbet,21.5,-46.06852842146958
Brisbane Lions v Adelaide Crows,Player Disposals,Alex Neal-Bullen,Adelaide Crows,15.5,Brisbane Lions,1.07,Pointsbet,1.9,Neds,10.5,-46.08952287260206
Brisbane Lions v Adelaide Crows,Player Disposals,Lachie Neale,Brisbane Lions,28.5,Adelaide Crows,1.07,Neds,1.9,Sportsbet,21.5,-46.08952287260206
Brisbane Lions v Adelaide Crows,Player Disposals,Lachie Neale,Brisbane Lions,28.5,Adelaide Crows,1.07,Neds,1.9,Neds,21.5,-46.08952287260206
Brisbane Lions v Adelaide Crows,Player Disposals,Sam Berry,Adelaide Crows,19.5,Brisbane Lions,1.07,Pointsbet,1.9,Neds,13.5,-46.08952287260206
Brisbane Lions v Adelaide Crows,Player Disposals,Jaspa Fletcher,Brisbane Lions,18.5,Adelaide Crows,1.12,TAB,1.76,Betfair,14.5,-46.10389610389611
Brisbane Lions v Adelaide Crows,Player Disposals,Hugh McCluggage,Brisbane Lions,18.5,Adelaide Crows,1.06,Pointsbet,1.93,Sportsbet,12.5,-46.153094144100095
Brisbane Lions v Adelaide Crows,Player Disposals,Josh Dunkley,Brisbane Lions,22.5,Adelaide Crows,1.04,Pointsbet,2,Sportsbet,15.5,-46.153846153846146
Brisbane Lions v Adelaide Crows,Player Disposals,Wayne Milera,Adelaide Crows,22.5,Brisbane Lions,1.1,Sportsbet,1.8075,Betfair,16.5,-46.234125487237506
Brisbane Lions v Adelaide Crows,Player Disposals,Darcy Wilmot,Brisbane Lions,19.5,Adelaide Crows,1.15,BetRight,1.684,Betfair,14.5,-46.338944541980794
Brisbane Lions v Adelaide Crows,Player Disposals,Brayden Cook,Adelaide Crows,15.5,Brisbane Lions,1.08,Sportsbet,1.86,Sportsbet,10.5,-46.35603345280763
Brisbane Lions v Adelaide Crows,Player Disposals,Levi Ashcroft,Brisbane Lions,18.5,Adelaide Crows,1.07,Sportsbet,1.89,Sportsbet,13.5,-46.36799683528656
Brisbane Lions v Adelaide Crows,Player Disposals,Mark Keane,Adelaide Crows,14.5,Brisbane Lions,1.07,Pointsbet,1.89,Sportsbet,10.5,-46.36799683528656
Brisbane Lions v Adelaide Crows,Player Disposals,Izak Rankine,Adelaide Crows,28.5,Brisbane Lions,1.09,Pointsbet,1.83,Neds,21.5,-46.387928009224446
Brisbane Lions v Adelaide Crows,Player Goals,Oscar Allen,Brisbane Lions,1.5,Adelaide Crows,1.12,TAB,1.7505,Betfair,0.5,-46.41224956134982
Brisbane Lions v Adelaide Crows,Player Disposals,Dayne Zorko,Brisbane Lions,22.5,Adelaide Crows,1.06,Pointsbet,1.92,Neds,16.5,-46.422955974842765
Brisbane Lions v Adelaide Crows,Player Disposals,Dayne Zorko,Brisbane Lions,22.5,Adelaide Crows,1.06,Sportsbet,1.92,Neds,17.5,-46.422955974842765
Brisbane Lions v Adelaide Crows,Player Disposals,Ryan Lester,Brisbane Lions,14.5,Adelaide Crows,1.06,Pointsbet,1.92,Neds,9.5,-46.422955974842765
Brisbane Lions v Adelaide Crows,Player Disposals,Lachie Neale,Brisbane Lions,28.5,Adelaide Crows,1.04,Pointsbet,1.988,Betfair,19.5,-46.45565701903729
Brisbane Lions v Adelaide Crows,Player Disposals,Zac Bailey,Brisbane Lions,22.5,Adelaide Crows,1.1,Pointsbet,1.8,Sportsbet,16.5,-46.46464646464645
Brisbane Lions v Adelaide Crows,Player Disposals,Josh Dunkley,Brisbane Lions,22.5,Adelaide Crows,1.05,Neds,1.95,Pointsbet,15.5,-46.52014652014653
Brisbane Lions v Adelaide Crows,Player Disposals,Josh Dunkley,Brisbane Lions,22.5,Adelaide Crows,1.05,Sportsbet,1.95,Pointsbet,16.5,-46.52014652014653
Brisbane Lions v Adelaide Crows,Player Disposals,Cam Rayner,Brisbane Lions,14.5,Adelaide Crows,1.03,Neds,2.02,Sportsbet,9.5,-46.592329135826205
Brisbane Lions v Adelaide Crows,Player Disposals,Jake Soligo,Adelaide Crows,16.5,Brisbane Lions,1.08,Neds,1.85,Neds,11.5,-46.64664664664664
Brisbane Lions v Adelaide Crows,Player Disposals,Jake Soligo,Adelaide Crows,16.5,Brisbane Lions,1.08,Pointsbet,1.85,Neds,11.5,-46.64664664664664
Brisbane Lions v Adelaide Crows,Player Disposals,Rory Laird,Adelaide Crows,21.5,Brisbane Lions,1.08,Neds,1.85,Neds,15.5,-46.64664664664664
Brisbane Lions v Adelaide Crows,Player Disposals,Will Ashcroft,Brisbane Lions,28.5,Adelaide Crows,1.08,Neds,1.85,Neds,21.5,-46.64664664664664
Brisbane Lions v Adelaide Crows,Player Disposals,Alex Neal-Bullen,Adelaide Crows,15.5,Brisbane Lions,1.07,Pointsbet,1.88,Sportsbet,10.5,-46.64943328693578
Brisbane Lions v Adelaide Crows,Player Disposals,Ryan Lester,Brisbane Lions,14.5,Adelaide Crows,1.07,Sportsbet,1.88,Sportsbet,9.5,-46.64943328693578
Brisbane Lions v Adelaide Crows,Player Disposals,Dayne Zorko,Brisbane Lions,23.5,Adelaide Crows,1.06,Pointsbet,1.91,Sportsbet,16.5,-46.6956435839178
Brisbane Lions v Adelaide Crows,Player Disposals,Dayne Zorko,Brisbane Lions,23.5,Adelaide Crows,1.06,Sportsbet,1.91,Sportsbet,17.5,-46.6956435839178
Brisbane Lions v Adelaide Crows,Player Disposals,Jarrod Berry,Brisbane Lions,18.5,Adelaide Crows,1.06,Pointsbet,1.91,Neds,12.5,-46.6956435839178
Brisbane Lions v Adelaide Crows,Player Disposals,Jaspa Fletcher,Brisbane Lions,17.5,Adelaide Crows,1.06,Pointsbet,1.91,Sportsbet,12.5,-46.6956435839178
Brisbane Lions v Adelaide Crows,Player Disposals,Zac Bailey,Brisbane Lions,22.5,Adelaide Crows,1.06,Pointsbet,1.91,Neds,15.5,-46.6956435839178
Brisbane Lions v Adelaide Crows,Player Disposals,Zac Bailey,Brisbane Lions,22.5,Adelaide Crows,1.06,Sportsbet,1.91,Neds,15.5,-46.6956435839178
Brisbane Lions v Adelaide Crows,Player Disposals,Will Ashcroft,Brisbane Lions,29.5,Adelaide Crows,1.1,Pointsbet,1.79,Sportsbet,21.5,-46.7750126968004
Brisbane Lions v Adelaide Crows,Player Disposals,Jaspa Fletcher,Brisbane Lions,18.5,Adelaide Crows,1.11,Pointsbet,1.76,Betfair,13.5,-46.90827190827189
Brisbane Lions v Adelaide Crows,Player Disposals,Brayden Cook,Adelaide Crows,15.5,Brisbane Lions,1.07,Pointsbet,1.87,Neds,10.5,-46.93387975411065
Brisbane Lions v Adelaide Crows,Player Disposals,Daniel Curtin,Adelaide Crows,16.5,Brisbane Lions,1.07,Neds,1.87,Neds,11.5,-46.93387975411065
Brisbane Lions v Adelaide Crows,Player Disposals,Daniel Curtin,Adelaide Crows,16.5,Brisbane Lions,1.07,Pointsbet,1.87,Neds,11.5,-46.93387975411065
Brisbane Lions v Adelaide Crows,Player Disposals,Lachie Neale,Brisbane Lions,28.5,Adelaide Crows,1.07,Neds,1.87,Pointsbet,21.5,-46.93387975411065
Brisbane Lions v Adelaide Crows,Player Disposals,Harris Andrews,Brisbane Lions,13.5,Adelaide Crows,1.06,Pointsbet,1.9,Neds,9.5,-46.97120158887784
Brisbane Lions v Adelaide Crows,Player Disposals,Harris Andrews,Brisbane Lions,13.5,Adelaide Crows,1.06,TAB,1.9,Neds,9.5,-46.97120158887784
Brisbane Lions v Adelaide Crows,Player Disposals,Lachie Neale,Brisbane Lions,28.5,Adelaide Crows,1.06,Pointsbet,1.9,Sportsbet,20.5,-46.97120158887784
